"Time","Count","Airport","Category","Scenario","Runway"
"12:40",26,"All Airports","Departures","Current","1"
"12:50",30,"All Airports","Departures","Current","1"
"13:00",29,"All Airports","Departures","Current","1"
"13:10",33,"All Airports","Departures","Current","1"
"13:20",36,"All Airports","Departures","Current","1"
"13:30",32,"All Airports","Departures","Current","1"
"13:40",33,"All Airports","Departures","Current","1"
"13:50",28,"All Airports","Departures","Current","1"
"14:00",28,"All Airports","Departures","Current","1"
"14:10",24,"All Airports","Departures","Current","1"
"14:20",22,"All Airports","Departures","Current","1"
"14:30",24,"All Airports","Departures","Current","1"
"14:40",22,"All Airports","Departures","Current","1"
"14:50",23,"All Airports","Departures","Current","1"
"15:00",27,"All Airports","Departures","Current","1"
"15:10",25,"All Airports","Departures","Current","1"
"15:20",24,"All Airports","Departures","Current","1"
"15:30",22,"All Airports","Departures","Current","1"
"15:40",21,"All Airports","Departures","Current","1"
"15:50",18,"All Airports","Departures","Current","1"
"16:00",13,"All Airports","Departures","Current","1"
"16:10",15,"All Airports","Departures","Current","1"
"16:20",17,"All Airports","Departures","Current","1"
"16:30",18,"All Airports","Departures","Current","1"
"16:40",18,"All Airports","Departures","Current","1"
"16:50",17,"All Airports","Departures","Current","1"
"17:00",17,"All Airports","Departures","Current","1"
"17:10",17,"All Airports","Departures","Current","1"
"17:20",16,"All Airports","Departures","Current","1"
"17:30",13,"All Airports","Departures","Current","1"
"17:40",11,"All Airports","Departures","Current","1"
"17:50",14,"All Airports","Departures","Current","1"
"18:00",14,"All Airports","Departures","Current","1"
"18:10",15,"All Airports","Departures","Current","1"
"18:20",13,"All Airports","Departures","Current","1"
"18:30",22,"All Airports","Departures","Current","1"
"18:40",26,"All Airports","Departures","Current","1"
"18:50",25,"All Airports","Departures","Current","1"
"19:00",26,"All Airports","Departures","Current","1"
"19:10",27,"All Airports","Departures","Current","1"
"19:20",27,"All Airports","Departures","Current","1"
"19:30",25,"All Airports","Departures","Current","1"
"19:40",24,"All Airports","Departures","Current","1"
"19:50",25,"All Airports","Departures","Current","1"
"20:00",24,"All Airports","Departures","Current","1"
"20:10",22,"All Airports","Departures","Current","1"
"20:20",25,"All Airports","Departures","Current","1"
"20:30",24,"All Airports","Departures","Current","1"
"20:40",25,"All Airports","Departures","Current","1"
"20:50",25,"All Airports","Departures","Current","1"
"21:00",25,"All Airports","Departures","Current","1"
"21:10",23,"All Airports","Departures","Current","1"
"21:20",23,"All Airports","Departures","Current","1"
"21:30",17,"All Airports","Departures","Current","1"
"21:40",15,"All Airports","Departures","Current","1"
"21:50",13,"All Airports","Departures","Current","1"
"22:00",10,"All Airports","Departures","Current","1"
"22:10",9,"All Airports","Departures","Current","1"
"22:20",6,"All Airports","Departures","Current","1"
"22:30",6,"All Airports","Departures","Current","1"
"22:40",3,"All Airports","Departures","Current","1"
"22:50",2,"All Airports","Departures","Current","1"
"23:00",3,"All Airports","Departures","Current","1"
"23:10",3,"All Airports","Departures","Current","1"
"23:20",1,"All Airports","Departures","Current","1"
"23:30",1,"All Airports","Departures","Current","1"
"23:40",1,"All Airports","Departures","Current","1"
"23:50",1,"All Airports","Departures","Current","1"
"00:10",0,"All Airports","Arrivals","PBN","1"
"00:20",0,"All Airports","Arrivals","PBN","1"
"00:30",0,"All Airports","Arrivals","PBN","1"
"00:40",0,"All Airports","Arrivals","PBN","1"
"00:50",0,"All Airports","Arrivals","PBN","1"
"01:00",0,"All Airports","Arrivals","PBN","1"
"01:10",0,"All Airports","Arrivals","PBN","1"
"01:20",0,"All Airports","Arrivals","PBN","1"
"01:30",0,"All Airports","Arrivals","PBN","1"
"01:40",0,"All Airports","Arrivals","PBN","1"
"01:50",0,"All Airports","Arrivals","PBN","1"
"02:00",0,"All Airports","Arrivals","PBN","1"
"02:10",0,"All Airports","Arrivals","PBN","1"
"02:20",0,"All Airports","Arrivals","PBN","1"
"02:30",0,"All Airports","Arrivals","PBN","1"
"02:40",0,"All Airports","Arrivals","PBN","1"
"02:50",0,"All Airports","Arrivals","PBN","1"
"03:00",0,"All Airports","Arrivals","PBN","1"
"03:10",0,"All Airports","Arrivals","PBN","1"
"03:20",0,"All Airports","Arrivals","PBN","1"
"03:30",0,"All Airports","Arrivals","PBN","1"
"03:40",0,"All Airports","Arrivals","PBN","1"
"03:50",0,"All Airports","Arrivals","PBN","1"
"04:00",0,"All Airports","Arrivals","PBN","1"
"04:10",2,"All Airports","Arrivals","PBN","1"
"04:20",2,"All Airports","Arrivals","PBN","1"
"04:30",2,"All Airports","Arrivals","PBN","1"
"04:40",3,"All Airports","Arrivals","PBN","1"
"04:50",4,"All Airports","Arrivals","PBN","1"
"05:00",5,"All Airports","Arrivals","PBN","1"
"05:10",7,"All Airports","Arrivals","PBN","1"
"05:20",11,"All Airports","Arrivals","PBN","1"
"05:30",15,"All Airports","Arrivals","PBN","1"
"05:40",16,"All Airports","Arrivals","PBN","1"
"05:50",19,"All Airports","Arrivals","PBN","1"
"06:00",24,"All Airports","Arrivals","PBN","1"
"06:10",20,"All Airports","Arrivals","PBN","1"
"06:20",19,"All Airports","Arrivals","PBN","1"
"06:30",21,"All Airports","Arrivals","PBN","1"
"06:40",22,"All Airports","Arrivals","PBN","1"
"06:50",27,"All Airports","Arrivals","PBN","1"
"07:00",27,"All Airports","Arrivals","PBN","1"
"07:10",31,"All Airports","Arrivals","PBN","1"
"07:20",35,"All Airports","Arrivals","PBN","1"
"07:30",32,"All Airports","Arrivals","PBN","1"
"07:40",34,"All Airports","Arrivals","PBN","1"
"07:50",29,"All Airports","Arrivals","PBN","1"
"08:00",28,"All Airports","Arrivals","PBN","1"
"08:10",28,"All Airports","Arrivals","PBN","1"
"08:20",25,"All Airports","Arrivals","PBN","1"
"08:30",22,"All Airports","Arrivals","PBN","1"
"08:40",19,"All Airports","Arrivals","PBN","1"
"08:50",21,"All Airports","Arrivals","PBN","1"
"09:00",19,"All Airports","Arrivals","PBN","1"
"09:10",21,"All Airports","Arrivals","PBN","1"
"09:20",23,"All Airports","Arrivals","PBN","1"
"09:30",31,"All Airports","Arrivals","PBN","1"
"09:40",41,"All Airports","Arrivals","PBN","1"
"09:50",42,"All Airports","Arrivals","PBN","1"
"10:00",45,"All Airports","Arrivals","PBN","1"
"10:10",48,"All Airports","Arrivals","PBN","1"
"10:20",46,"All Airports","Arrivals","PBN","1"
"10:30",41,"All Airports","Arrivals","PBN","1"
"10:40",31,"All Airports","Arrivals","PBN","1"
"10:50",28,"All Airports","Arrivals","PBN","1"
"11:00",27,"All Airports","Arrivals","PBN","1"
"11:10",25,"All Airports","Arrivals","PBN","1"
"11:20",29,"All Airports","Arrivals","PBN","1"
"11:30",32,"All Airports","Arrivals","PBN","1"
"11:40",33,"All Airports","Arrivals","PBN","1"
"11:50",34,"All Airports","Arrivals","PBN","1"
"12:00",36,"All Airports","Arrivals","PBN","1"
"12:10",33,"All Airports","Arrivals","PBN","1"
"12:20",29,"All Airports","Arrivals","PBN","1"
"12:30",25,"All Airports","Arrivals","PBN","1"
"12:40",27,"All Airports","Arrivals","PBN","1"
"12:50",25,"All Airports","Arrivals","PBN","1"
"13:00",22,"All Airports","Arrivals","PBN","1"
"13:10",22,"All Airports","Arrivals","PBN","1"
"13:20",20,"All Airports","Arrivals","PBN","1"
"13:30",25,"All Airports","Arrivals","PBN","1"
"13:40",25,"All Airports","Arrivals","PBN","1"
"13:50",23,"All Airports","Arrivals","PBN","1"
"14:00",22,"All Airports","Arrivals","PBN","1"
"14:10",23,"All Airports","Arrivals","PBN","1"
"14:20",25,"All Airports","Arrivals","PBN","1"
"14:30",23,"All Airports","Arrivals","PBN","1"
"14:40",20,"All Airports","Arrivals","PBN","1"
"14:50",23,"All Airports","Arrivals","PBN","1"
"15:00",26,"All Airports","Arrivals","PBN","1"
"15:10",25,"All Airports","Arrivals","PBN","1"
"15:20",27,"All Airports","Arrivals","PBN","1"
"15:30",25,"All Airports","Arrivals","PBN","1"
"15:40",24,"All Airports","Arrivals","PBN","1"
"15:50",21,"All Airports","Arrivals","PBN","1"
"16:00",20,"All Airports","Arrivals","PBN","1"
"16:10",17,"All Airports","Arrivals","PBN","1"
"16:20",13,"All Airports","Arrivals","PBN","1"
"16:30",13,"All Airports","Arrivals","PBN","1"
"16:40",14,"All Airports","Arrivals","PBN","1"
"16:50",19,"All Airports","Arrivals","PBN","1"
"17:00",22,"All Airports","Arrivals","PBN","1"
"17:10",26,"All Airports","Arrivals","PBN","1"
"17:20",29,"All Airports","Arrivals","PBN","1"
"17:30",29,"All Airports","Arrivals","PBN","1"
"17:40",32,"All Airports","Arrivals","PBN","1"
"17:50",29,"All Airports","Arrivals","PBN","1"
"18:00",28,"All Airports","Arrivals","PBN","1"
"18:10",26,"All Airports","Arrivals","PBN","1"
"18:20",24,"All Airports","Arrivals","PBN","1"
"18:30",25,"All Airports","Arrivals","PBN","1"
"18:40",23,"All Airports","Arrivals","PBN","1"
"18:50",23,"All Airports","Arrivals","PBN","1"
"19:00",24,"All Airports","Arrivals","PBN","1"
"19:10",23,"All Airports","Arrivals","PBN","1"
"19:20",24,"All Airports","Arrivals","PBN","1"
"19:30",22,"All Airports","Arrivals","PBN","1"
"19:40",23,"All Airports","Arrivals","PBN","1"
"19:50",23,"All Airports","Arrivals","PBN","1"
"20:00",17,"All Airports","Arrivals","PBN","1"
"20:10",18,"All Airports","Arrivals","PBN","1"
"20:20",19,"All Airports","Arrivals","PBN","1"
"20:30",20,"All Airports","Arrivals","PBN","1"
"20:40",17,"All Airports","Arrivals","PBN","1"
"20:50",14,"All Airports","Arrivals","PBN","1"
"21:00",15,"All Airports","Arrivals","PBN","1"
"21:10",12,"All Airports","Arrivals","PBN","1"
"21:20",11,"All Airports","Arrivals","PBN","1"
"21:30",8,"All Airports","Arrivals","PBN","1"
"21:40",7,"All Airports","Arrivals","PBN","1"
"21:50",8,"All Airports","Arrivals","PBN","1"
"22:00",6,"All Airports","Arrivals","PBN","1"
"22:10",7,"All Airports","Arrivals","PBN","1"
"22:20",4,"All Airports","Arrivals","PBN","1"
"22:30",4,"All Airports","Arrivals","PBN","1"
"22:40",5,"All Airports","Arrivals","PBN","1"
"22:50",4,"All Airports","Arrivals","PBN","1"
"23:00",3,"All Airports","Arrivals","PBN","1"
"23:10",2,"All Airports","Arrivals","PBN","1"
"23:20",2,"All Airports","Arrivals","PBN","1"
"23:30",2,"All Airports","Arrivals","PBN","1"
"23:40",1,"All Airports","Arrivals","PBN","1"
"23:50",3,"All Airports","Arrivals","PBN","1"
"00:10",0,"All Airports","Arrivals and Departures","PBN","1"
"00:20",1,"All Airports","Arrivals and Departures","PBN","1"
"00:30",1,"All Airports","Arrivals and Departures","PBN","1"
"00:40",1,"All Airports","Arrivals and Departures","PBN","1"
"00:50",1,"All Airports","Arrivals and Departures","PBN","1"
"01:00",1,"All Airports","Arrivals and Departures","PBN","1"
"01:10",1,"All Airports","Arrivals and Departures","PBN","1"
"01:20",0,"All Airports","Arrivals and Departures","PBN","1"
"01:30",0,"All Airports","Arrivals and Departures","PBN","1"
"01:40",0,"All Airports","Arrivals and Departures","PBN","1"
"01:50",0,"All Airports","Arrivals and Departures","PBN","1"
"02:00",0,"All Airports","Arrivals and Departures","PBN","1"
"02:10",0,"All Airports","Arrivals and Departures","PBN","1"
"02:20",0,"All Airports","Arrivals and Departures","PBN","1"
"02:30",0,"All Airports","Arrivals and Departures","PBN","1"
"02:40",0,"All Airports","Arrivals and Departures","PBN","1"
"02:50",0,"All Airports","Arrivals and Departures","PBN","1"
"03:00",0,"All Airports","Arrivals and Departures","PBN","1"
"03:10",0,"All Airports","Arrivals and Departures","PBN","1"
"03:20",0,"All Airports","Arrivals and Departures","PBN","1"
"03:30",0,"All Airports","Arrivals and Departures","PBN","1"
"03:40",0,"All Airports","Arrivals and Departures","PBN","1"
"03:50",0,"All Airports","Arrivals and Departures","PBN","1"
"04:00",0,"All Airports","Arrivals and Departures","PBN","1"
"04:10",2,"All Airports","Arrivals and Departures","PBN","1"
"04:20",3,"All Airports","Arrivals and Departures","PBN","1"
"04:30",4,"All Airports","Arrivals and Departures","PBN","1"
"04:40",7,"All Airports","Arrivals and Departures","PBN","1"
"04:50",8,"All Airports","Arrivals and Departures","PBN","1"
"05:00",11,"All Airports","Arrivals and Departures","PBN","1"
"05:10",16,"All Airports","Arrivals and Departures","PBN","1"
"05:20",22,"All Airports","Arrivals and Departures","PBN","1"
"05:30",27,"All Airports","Arrivals and Departures","PBN","1"
"05:40",26,"All Airports","Arrivals and Departures","PBN","1"
"05:50",30,"All Airports","Arrivals and Departures","PBN","1"
"06:00",36,"All Airports","Arrivals and Departures","PBN","1"
"06:10",33,"All Airports","Arrivals and Departures","PBN","1"
"06:20",32,"All Airports","Arrivals and Departures","PBN","1"
"06:30",37,"All Airports","Arrivals and Departures","PBN","1"
"06:40",40,"All Airports","Arrivals and Departures","PBN","1"
"06:50",46,"All Airports","Arrivals and Departures","PBN","1"
"07:00",51,"All Airports","Arrivals and Departures","PBN","1"
"07:10",53,"All Airports","Arrivals and Departures","PBN","1"
"07:20",59,"All Airports","Arrivals and Departures","PBN","1"
"07:30",56,"All Airports","Arrivals and Departures","PBN","1"
"07:40",66,"All Airports","Arrivals and Departures","PBN","1"
"07:50",61,"All Airports","Arrivals and Departures","PBN","1"
"08:00",57,"All Airports","Arrivals and Departures","PBN","1"
"08:10",61,"All Airports","Arrivals and Departures","PBN","1"
"08:20",56,"All Airports","Arrivals and Departures","PBN","1"
"08:30",56,"All Airports","Arrivals and Departures","PBN","1"
"08:40",53,"All Airports","Arrivals and Departures","PBN","1"
"08:50",59,"All Airports","Arrivals and Departures","PBN","1"
"09:00",60,"All Airports","Arrivals and Departures","PBN","1"
"09:10",64,"All Airports","Arrivals and Departures","PBN","1"
"09:20",67,"All Airports","Arrivals and Departures","PBN","1"
"09:30",70,"All Airports","Arrivals and Departures","PBN","1"
"09:40",72,"All Airports","Arrivals and Departures","PBN","1"
"09:50",73,"All Airports","Arrivals and Departures","PBN","1"
"10:00",74,"All Airports","Arrivals and Departures","PBN","1"
"10:10",75,"All Airports","Arrivals and Departures","PBN","1"
"10:20",76,"All Airports","Arrivals and Departures","PBN","1"
"10:30",72,"All Airports","Arrivals and Departures","PBN","1"
"10:40",65,"All Airports","Arrivals and Departures","PBN","1"
"10:50",60,"All Airports","Arrivals and Departures","PBN","1"
"11:00",59,"All Airports","Arrivals and Departures","PBN","1"
"11:10",61,"All Airports","Arrivals and Departures","PBN","1"
"11:20",63,"All Airports","Arrivals and Departures","PBN","1"
"11:30",65,"All Airports","Arrivals and Departures","PBN","1"
"11:40",69,"All Airports","Arrivals and Departures","PBN","1"
"11:50",70,"All Airports","Arrivals and Departures","PBN","1"
"12:00",72,"All Airports","Arrivals and Departures","PBN","1"
"12:10",63,"All Airports","Arrivals and Departures","PBN","1"
"12:20",56,"All Airports","Arrivals and Departures","PBN","1"
"12:30",54,"All Airports","Arrivals and Departures","PBN","1"
"12:40",54,"All Airports","Arrivals and Departures","PBN","1"
"12:50",55,"All Airports","Arrivals and Departures","PBN","1"
"13:00",51,"All Airports","Arrivals and Departures","PBN","1"
"13:10",54,"All Airports","Arrivals and Departures","PBN","1"
"13:20",55,"All Airports","Arrivals and Departures","PBN","1"
"13:30",57,"All Airports","Arrivals and Departures","PBN","1"
"13:40",57,"All Airports","Arrivals and Departures","PBN","1"
"13:50",53,"All Airports","Arrivals and Departures","PBN","1"
"14:00",50,"All Airports","Arrivals and Departures","PBN","1"
"14:10",47,"All Airports","Arrivals and Departures","PBN","1"
"14:20",48,"All Airports","Arrivals and Departures","PBN","1"
"14:30",48,"All Airports","Arrivals and Departures","PBN","1"
"14:40",45,"All Airports","Arrivals and Departures","PBN","1"
"14:50",45,"All Airports","Arrivals and Departures","PBN","1"
"15:00",53,"All Airports","Arrivals and Departures","PBN","1"
"15:10",50,"All Airports","Arrivals and Departures","PBN","1"
"15:20",51,"All Airports","Arrivals and Departures","PBN","1"
"15:30",47,"All Airports","Arrivals and Departures","PBN","1"
"15:40",43,"All Airports","Arrivals and Departures","PBN","1"
"15:50",40,"All Airports","Arrivals and Departures","PBN","1"
"16:00",33,"All Airports","Arrivals and Departures","PBN","1"
"16:10",32,"All Airports","Arrivals and Departures","PBN","1"
"16:20",30,"All Airports","Arrivals and Departures","PBN","1"
"16:30",30,"All Airports","Arrivals and Departures","PBN","1"
"16:40",32,"All Airports","Arrivals and Departures","PBN","1"
"16:50",35,"All Airports","Arrivals and Departures","PBN","1"
"17:00",39,"All Airports","Arrivals and Departures","PBN","1"
"17:10",44,"All Airports","Arrivals and Departures","PBN","1"
"17:20",45,"All Airports","Arrivals and Departures","PBN","1"
"17:30",43,"All Airports","Arrivals and Departures","PBN","1"
"17:40",43,"All Airports","Arrivals and Departures","PBN","1"
"17:50",42,"All Airports","Arrivals and Departures","PBN","1"
"18:00",40,"All Airports","Arrivals and Departures","PBN","1"
"18:10",39,"All Airports","Arrivals and Departures","PBN","1"
"18:20",37,"All Airports","Arrivals and Departures","PBN","1"
"18:30",46,"All Airports","Arrivals and Departures","PBN","1"
"18:40",50,"All Airports","Arrivals and Departures","PBN","1"
"18:50",50,"All Airports","Arrivals and Departures","PBN","1"
"19:00",52,"All Airports","Arrivals and Departures","PBN","1"
"19:10",51,"All Airports","Arrivals and Departures","PBN","1"
"19:20",51,"All Airports","Arrivals and Departures","PBN","1"
"19:30",48,"All Airports","Arrivals and Departures","PBN","1"
"19:40",47,"All Airports","Arrivals and Departures","PBN","1"
"19:50",47,"All Airports","Arrivals and Departures","PBN","1"
"20:00",40,"All Airports","Arrivals and Departures","PBN","1"
"20:10",41,"All Airports","Arrivals and Departures","PBN","1"
"20:20",44,"All Airports","Arrivals and Departures","PBN","1"
"20:30",44,"All Airports","Arrivals and Departures","PBN","1"
"20:40",41,"All Airports","Arrivals and Departures","PBN","1"
"20:50",39,"All Airports","Arrivals and Departures","PBN","1"
"21:00",40,"All Airports","Arrivals and Departures","PBN","1"
"21:10",36,"All Airports","Arrivals and Departures","PBN","1"
"21:20",33,"All Airports","Arrivals and Departures","PBN","1"
"21:30",25,"All Airports","Arrivals and Departures","PBN","1"
"21:40",22,"All Airports","Arrivals and Departures","PBN","1"
"21:50",21,"All Airports","Arrivals and Departures","PBN","1"
"22:00",17,"All Airports","Arrivals and Departures","PBN","1"
"22:10",15,"All Airports","Arrivals and Departures","PBN","1"
"22:20",11,"All Airports","Arrivals and Departures","PBN","1"
"22:30",10,"All Airports","Arrivals and Departures","PBN","1"
"22:40",8,"All Airports","Arrivals and Departures","PBN","1"
"22:50",6,"All Airports","Arrivals and Departures","PBN","1"
"23:00",6,"All Airports","Arrivals and Departures","PBN","1"
"23:10",4,"All Airports","Arrivals and Departures","PBN","1"
"23:20",3,"All Airports","Arrivals and Departures","PBN","1"
"23:30",3,"All Airports","Arrivals and Departures","PBN","1"
"23:40",2,"All Airports","Arrivals and Departures","PBN","1"
"23:50",4,"All Airports","Arrivals and Departures","PBN","1"
"00:10",0,"All Airports","Departures","PBN","1"
"00:20",1,"All Airports","Departures","PBN","1"
"00:30",1,"All Airports","Departures","PBN","1"
"00:40",1,"All Airports","Departures","PBN","1"
"00:50",1,"All Airports","Departures","PBN","1"
"01:00",1,"All Airports","Departures","PBN","1"
"01:10",1,"All Airports","Departures","PBN","1"
"01:20",0,"All Airports","Departures","PBN","1"
"01:30",0,"All Airports","Departures","PBN","1"
"01:40",0,"All Airports","Departures","PBN","1"
"01:50",0,"All Airports","Departures","PBN","1"
"02:00",0,"All Airports","Departures","PBN","1"
"02:10",0,"All Airports","Departures","PBN","1"
"02:20",0,"All Airports","Departures","PBN","1"
"02:30",0,"All Airports","Departures","PBN","1"
"02:40",0,"All Airports","Departures","PBN","1"
"02:50",0,"All Airports","Departures","PBN","1"
"03:00",0,"All Airports","Departures","PBN","1"
"03:10",0,"All Airports","Departures","PBN","1"
"03:20",0,"All Airports","Departures","PBN","1"
"03:30",0,"All Airports","Departures","PBN","1"
"03:40",0,"All Airports","Departures","PBN","1"
"03:50",0,"All Airports","Departures","PBN","1"
"04:00",0,"All Airports","Departures","PBN","1"
"04:10",0,"All Airports","Departures","PBN","1"
"04:20",1,"All Airports","Departures","PBN","1"
"04:30",2,"All Airports","Departures","PBN","1"
"04:40",4,"All Airports","Departures","PBN","1"
"04:50",4,"All Airports","Departures","PBN","1"
"05:00",6,"All Airports","Departures","PBN","1"
"05:10",9,"All Airports","Departures","PBN","1"
"05:20",11,"All Airports","Departures","PBN","1"
"05:30",12,"All Airports","Departures","PBN","1"
"05:40",10,"All Airports","Departures","PBN","1"
"05:50",11,"All Airports","Departures","PBN","1"
"06:00",12,"All Airports","Departures","PBN","1"
"06:10",13,"All Airports","Departures","PBN","1"
"06:20",13,"All Airports","Departures","PBN","1"
"06:30",16,"All Airports","Departures","PBN","1"
"06:40",18,"All Airports","Departures","PBN","1"
"06:50",19,"All Airports","Departures","PBN","1"
"07:00",24,"All Airports","Departures","PBN","1"
"07:10",22,"All Airports","Departures","PBN","1"
"07:20",24,"All Airports","Departures","PBN","1"
"07:30",24,"All Airports","Departures","PBN","1"
"07:40",32,"All Airports","Departures","PBN","1"
"07:50",32,"All Airports","Departures","PBN","1"
"08:00",29,"All Airports","Departures","PBN","1"
"08:10",33,"All Airports","Departures","PBN","1"
"08:20",31,"All Airports","Departures","PBN","1"
"08:30",34,"All Airports","Departures","PBN","1"
"08:40",34,"All Airports","Departures","PBN","1"
"08:50",38,"All Airports","Departures","PBN","1"
"09:00",41,"All Airports","Departures","PBN","1"
"09:10",43,"All Airports","Departures","PBN","1"
"09:20",44,"All Airports","Departures","PBN","1"
"09:30",39,"All Airports","Departures","PBN","1"
"09:40",31,"All Airports","Departures","PBN","1"
"09:50",31,"All Airports","Departures","PBN","1"
"10:00",29,"All Airports","Departures","PBN","1"
"10:10",27,"All Airports","Departures","PBN","1"
"10:20",30,"All Airports","Departures","PBN","1"
"10:30",31,"All Airports","Departures","PBN","1"
"10:40",34,"All Airports","Departures","PBN","1"
"10:50",32,"All Airports","Departures","PBN","1"
"11:00",32,"All Airports","Departures","PBN","1"
"11:10",36,"All Airports","Departures","PBN","1"
"11:20",34,"All Airports","Departures","PBN","1"
"11:30",33,"All Airports","Departures","PBN","1"
"11:40",36,"All Airports","Departures","PBN","1"
"11:50",36,"All Airports","Departures","PBN","1"
"12:00",36,"All Airports","Departures","PBN","1"
"12:10",30,"All Airports","Departures","PBN","1"
"12:20",27,"All Airports","Departures","PBN","1"
"12:30",29,"All Airports","Departures","PBN","1"
"12:40",27,"All Airports","Departures","PBN","1"
"12:50",30,"All Airports","Departures","PBN","1"
"13:00",29,"All Airports","Departures","PBN","1"
"13:10",32,"All Airports","Departures","PBN","1"
"13:20",35,"All Airports","Departures","PBN","1"
"13:30",32,"All Airports","Departures","PBN","1"
"13:40",32,"All Airports","Departures","PBN","1"
"13:50",30,"All Airports","Departures","PBN","1"
"14:00",28,"All Airports","Departures","PBN","1"
"14:10",24,"All Airports","Departures","PBN","1"
"14:20",23,"All Airports","Departures","PBN","1"
"14:30",25,"All Airports","Departures","PBN","1"
"14:40",25,"All Airports","Departures","PBN","1"
"14:50",22,"All Airports","Departures","PBN","1"
"15:00",27,"All Airports","Departures","PBN","1"
"15:10",25,"All Airports","Departures","PBN","1"
"15:20",24,"All Airports","Departures","PBN","1"
"15:30",22,"All Airports","Departures","PBN","1"
"15:40",19,"All Airports","Departures","PBN","1"
"15:50",19,"All Airports","Departures","PBN","1"
"16:00",13,"All Airports","Departures","PBN","1"
"16:10",15,"All Airports","Departures","PBN","1"
"16:20",17,"All Airports","Departures","PBN","1"
"16:30",17,"All Airports","Departures","PBN","1"
"16:40",18,"All Airports","Departures","PBN","1"
"16:50",16,"All Airports","Departures","PBN","1"
"17:00",17,"All Airports","Departures","PBN","1"
"17:10",18,"All Airports","Departures","PBN","1"
"17:20",16,"All Airports","Departures","PBN","1"
"17:30",14,"All Airports","Departures","PBN","1"
"17:40",11,"All Airports","Departures","PBN","1"
"17:50",13,"All Airports","Departures","PBN","1"
"18:00",12,"All Airports","Departures","PBN","1"
"18:10",13,"All Airports","Departures","PBN","1"
"18:20",13,"All Airports","Departures","PBN","1"
"18:30",21,"All Airports","Departures","PBN","1"
"18:40",27,"All Airports","Departures","PBN","1"
"18:50",27,"All Airports","Departures","PBN","1"
"19:00",28,"All Airports","Departures","PBN","1"
"19:10",28,"All Airports","Departures","PBN","1"
"19:20",27,"All Airports","Departures","PBN","1"
"19:30",26,"All Airports","Departures","PBN","1"
"19:40",24,"All Airports","Departures","PBN","1"
"19:50",24,"All Airports","Departures","PBN","1"
"20:00",23,"All Airports","Departures","PBN","1"
"20:10",23,"All Airports","Departures","PBN","1"
"20:20",25,"All Airports","Departures","PBN","1"
"20:30",24,"All Airports","Departures","PBN","1"
"20:40",24,"All Airports","Departures","PBN","1"
"20:50",25,"All Airports","Departures","PBN","1"
"21:00",25,"All Airports","Departures","PBN","1"
"21:10",24,"All Airports","Departures","PBN","1"
"21:20",22,"All Airports","Departures","PBN","1"
"21:30",17,"All Airports","Departures","PBN","1"
"21:40",15,"All Airports","Departures","PBN","1"
"21:50",13,"All Airports","Departures","PBN","1"
"22:00",11,"All Airports","Departures","PBN","1"
"22:10",8,"All Airports","Departures","PBN","1"
"22:20",7,"All Airports","Departures","PBN","1"
"22:30",6,"All Airports","Departures","PBN","1"
"22:40",3,"All Airports","Departures","PBN","1"
"22:50",2,"All Airports","Departures","PBN","1"
"23:00",3,"All Airports","Departures","PBN","1"
"23:10",2,"All Airports","Departures","PBN","1"
"23:20",1,"All Airports","Departures","PBN","1"
"23:30",1,"All Airports","Departures","PBN","1"
"23:40",1,"All Airports","Departures","PBN","1"
"23:50",1,"All Airports","Departures","PBN","1"
"00:10",0,"All Airports","Arrivals","Current","2"
"00:20",0,"All Airports","Arrivals","Current","2"
"00:30",0,"All Airports","Arrivals","Current","2"
"00:40",0,"All Airports","Arrivals","Current","2"
"00:50",0,"All Airports","Arrivals","Current","2"
"01:00",0,"All Airports","Arrivals","Current","2"
"01:10",0,"All Airports","Arrivals","Current","2"
"01:20",0,"All Airports","Arrivals","Current","2"
"01:30",0,"All Airports","Arrivals","Current","2"
"01:40",0,"All Airports","Arrivals","Current","2"
"01:50",0,"All Airports","Arrivals","Current","2"
"02:00",0,"All Airports","Arrivals","Current","2"
"02:10",0,"All Airports","Arrivals","Current","2"
"02:20",0,"All Airports","Arrivals","Current","2"
"02:30",0,"All Airports","Arrivals","Current","2"
"02:40",0,"All Airports","Arrivals","Current","2"
"02:50",0,"All Airports","Arrivals","Current","2"
"03:00",0,"All Airports","Arrivals","Current","2"
"03:10",0,"All Airports","Arrivals","Current","2"
"03:20",0,"All Airports","Arrivals","Current","2"
"03:30",0,"All Airports","Arrivals","Current","2"
"03:40",0,"All Airports","Arrivals","Current","2"
"03:50",0,"All Airports","Arrivals","Current","2"
"04:00",1,"All Airports","Arrivals","Current","2"
"04:10",2,"All Airports","Arrivals","Current","2"
"04:20",2,"All Airports","Arrivals","Current","2"
"04:30",2,"All Airports","Arrivals","Current","2"
"04:40",3,"All Airports","Arrivals","Current","2"
"04:50",4,"All Airports","Arrivals","Current","2"
"05:00",5,"All Airports","Arrivals","Current","2"
"05:10",7,"All Airports","Arrivals","Current","2"
"05:20",10,"All Airports","Arrivals","Current","2"
"05:30",15,"All Airports","Arrivals","Current","2"
"05:40",16,"All Airports","Arrivals","Current","2"
"05:50",19,"All Airports","Arrivals","Current","2"
"06:00",24,"All Airports","Arrivals","Current","2"
"06:10",21,"All Airports","Arrivals","Current","2"
"06:20",21,"All Airports","Arrivals","Current","2"
